Chapter,Sub chapter,Toponym,Gazetteer ID,country ,lat,long
1,8,Russia,geonames:2017370,RU,60,100
1,8,the Middle East,,,,
1,8,Persian Gulf,geonames:235616,,27,51
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Masqat,geonames:287286,OM,23.58413,58.40778
1,8,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Mirza,geonames:7372103,IQ,33.74534,45.57642
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,8,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,8,Riza,geonames:7625794,PH,14.5907,121.2696
1,8,Quli,geonames:1135581,AF,37.03825,65.97313
1,8,Mirza,geonames:7372103,IQ,33.74534,45.57642
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,8,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Persia,geonames:130758,IR,32,53
1,8,Abu Dhabi,geonames:292968,AE,24.46667,54.36667
1,8,Bahrain,geonames:290291,BH,26.03333,50.55
1,8,Masqat,geonames:287286,OM,23.58413,58.40778
1,8,Persian Gulf,geonames:235616,,27,51
1,8,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,8,Bahrain,geonames:290291,BH,26.03333,50.55
1,8,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,8,Abu Dhabi,geonames:292968,AE,24.46667,54.36667
1,8,Bahrain,geonames:290291,BH,26.03333,50.55
1,8,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,8,Bahrain,geonames:290291,BH,26.03333,50.55
1,8,Bahrain,geonames:290291,BH,26.03333,50.55
1,8,Bahrain,geonames:290291,BH,26.03333,50.55
1,8,Huwailah,geonames:289984,QA,25.94787,51.45733
1,8,Qatar,geonames:289688,QA,25.5,51.25
1,8,Bahrain,geonames:290291,BH,26.03333,50.55
1,8,Bahrain,geonames:290291,BH,26.03333,50.55
1,8,Abu Dhabi,geonames:292968,AE,24.46667,54.36667
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Pirate Coast,geonames:290640,AE,24,53
1,8,Persian Gulf,geonames:235616,,27,51
1,8,Pirate Coast,geonames:290640,AE,24,53
1,8,India,geonames:1269750,IN,22,79
1,8,Persian Gulf,geonames:235616,,27,51
1,8,Mesopotamia,geonames:99237,IQ,33,44
1,8,Red Sea,geonames:361468,EG,27.18624,33.78845
1,8,Russia,geonames:2017370,RU,60,100
1,8,the Middle East,,,,
1,8,Chesney,,,,
1,8,England,geonames:6269131,GB,52.16045,-0.70312
1,8,Arabia,geonames:8378481,SY,32.51939,36.48243
1,8,Porte,geonames:8951127,IT,45.88236,11.05176
1,8,East India,geonames:1269750,IN,22,79
1,8,Euphrates,geonames:170792,SY,35.16667,40.28333
1,8,Euphrates,geonames:170792,SY,35.16667,40.28333
1,8,Tigris,geonames:96998,IQ,30.59064,47.76907
1,8,Euphrates,geonames:170792,SY,35.16667,40.28333
1,8,Arab,geonames:1148500,AF,35.96312,66.68738
1,8,Tigris,geonames:96998,IQ,30.59064,47.76907
1,8,Euphrates,geonames:170792,SY,35.16667,40.28333
1,8,East India,geonames:1269750,IN,22,79
1,8,England,geonames:6269131,GB,52.16045,-0.70312
1,8,India,geonames:1269750,IN,22,79
1,8,Red Sea,geonames:361468,EG,27.18624,33.78845
1,8,Persian Gulf,geonames:235616,,27,51
1,8,Persian Gulf,geonames:235616,,27,51
1,8,East India,geonames:1269750,IN,22,79
1,8,Masqat,geonames:287286,OM,23.58413,58.40778
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,East India,geonames:1269750,IN,22,79
1,8,India,geonames:1269750,IN,22,79
1,8,Persian Gulf,geonames:235616,,27,51
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,East India,geonames:1269750,IN,22,79
1,8,Persian Gulf,geonames:235616,,27,51
1,8,India,geonames:1269750,IN,22,79
1,8,Basrah,geonames:99532,IQ,30.50852,47.7804
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Masqat,geonames:287286,OM,23.58413,58.40778
1,8,Persia,geonames:130758,IR,32,53
1,8,Masqat,geonames:287286,OM,23.58413,58.40778
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,Masqat,geonames:287286,OM,23.58413,58.40778
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,France,geonames:3017382,FR,46,2
1,8,India,geonames:1269750,IN,22,79
1,8,Persia,geonames:130758,IR,32,53
1,8,Masqat,geonames:287286,OM,23.58413,58.40778
1,8,Oman,geonames:286963,OM,21,57
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,India,geonames:1269750,IN,22,79
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,Masqat,geonames:287286,OM,23.58413,58.40778
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,Maskat,geonames:287286,OM,23.58413,58.40778
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Gulph,geonames:5119647,US,43.01035,-75.15933
1,8,Masqat,geonames:287286,OM,23.58413,58.40778
1,8,Oman,geonames:286963,OM,21,57
1,8,Masqat,geonames:287286,OM,23.58413,58.40778
1,8,East India,geonames:1269750,IN,22,79
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Oman,geonames:286963,OM,21,57
1,8,Basrah,geonames:99532,IQ,30.50852,47.7804
1,8,Basrah,geonames:99532,IQ,30.50852,47.7804
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,Persia,geonames:130758,IR,32,53
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,India,geonames:1269750,IN,22,79
1,8,India,geonames:1269750,IN,22,79
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,India,geonames:1269750,IN,22,79
1,8,India,geonames:1269750,IN,22,79
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,Bushire,geonames:139817,IR,28.96887,50.83657
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,Persian Gulf,geonames:235616,,27,51
1,8,India,geonames:1269750,IN,22,79
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Masqat,geonames:287286,OM,23.58413,58.40778
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Basrah,geonames:99532,IQ,30.50852,47.7804
1,8,Arabia,geonames:8378481,SY,32.51939,36.48243
1,8,Basrah,geonames:99532,IQ,30.50852,47.7804
1,8,Persian Gulf,geonames:235616,,27,51
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Arabia,geonames:8378481,SY,32.51939,36.48243
1,8,Persia,geonames:130758,IR,32,53
1,8,Qishm,geonames:119374,IR,26.9492,56.2691
1,8,Basrah,geonames:99532,IQ,30.50852,47.7804
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,Kishm,geonames:1137458,AF,36.80606,70.10436
1,8,Qishm,geonames:119374,IR,26.9492,56.2691
1,8,Arabia,geonames:8378481,SY,32.51939,36.48243
1,8,Basrah,geonames:99532,IQ,30.50852,47.7804
1,8,Arabia,geonames:8378481,SY,32.51939,36.48243
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Arabia,geonames:8378481,SY,32.51939,36.48243
1,8,Basrah,geonames:99532,IQ,30.50852,47.7804
1,8,Arabia,geonames:8378481,SY,32.51939,36.48243
1,8,Basrah,geonames:99532,IQ,30.50852,47.7804
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Arabia,geonames:8378481,SY,32.51939,36.48243
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Basrah,geonames:99532,IQ,30.50852,47.7804
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,India,geonames:1269750,IN,22,79
1,8,Persian Gulf,geonames:235616,,27,51
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,India,geonames:1269750,IN,22,79
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Qishm,geonames:119374,IR,26.9492,56.2691
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,India,geonames:1269750,IN,22,79
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Basrah,geonames:99532,IQ,30.50852,47.7804
1,8,India,geonames:1269750,IN,22,79
1,8,Persian Gulf,geonames:235616,,27,51
1,8,the Middle East,,,,
1,8,Arabia,geonames:8378481,SY,32.51939,36.48243
1,8,Persia,geonames:130758,IR,32,53
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,India,geonames:1269750,IN,22,79
1,8,Bushehr,geonames:139816,IR,28.75,51.5
1,8,Persian Gulf,geonames:235616,,27,51
1,8,India,geonames:1269750,IN,22,79
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,Persian Gulf,geonames:235616,,27,51
1,8,East India,geonames:1269750,IN,22,79
1,8,Basrah,geonames:99532,IQ,30.50852,47.7804
1,8,Masqat,geonames:287286,OM,23.58413,58.40778
1,8,Basrah,geonames:99532,IQ,30.50852,47.7804
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,Saiyid,geonames:91403,IQ,31.45021,47.20116
1,8,Taqi,geonames:90288,IQ,31.75,47.23333
1,8,East India,geonames:1269750,IN,22,79
1,8,Persian Gulf,geonames:235616,,27,51
1,8,Bahrain,geonames:290291,BH,26.03333,50.55
1,8,Musandam,geonames:411741,OM,26.03333,56.3
1,8,Qatar,geonames:289688,QA,25.5,51.25
1,8,Haines,geonames:5192363,US,40.57065,-75.61658
1,8,Masqat,geonames:287286,OM,23.58413,58.40778
1,8,Persian Gulf,geonames:235616,,27,51
1,8,Arabia,geonames:8378481,SY,32.51939,36.48243
1,8,Muscat,geonames:287286,OM,23.58413,58.40778
1,8,Gulph,geonames:5119647,US,43.01035,-75.15933
1,8,Gulph,geonames:5119647,US,43.01035,-75.15933
1,8,B‰äöå«shehr,geonames:139816,IR,28.75,51.5
1,8,East India,geonames:1269750,IN,22,79
1,8,Bombay,geonames:1275339,IN,19.07283,72.88261
1,8,India,geonames:1269750,IN,22,79
,,,,,,
1,9,PERSIAN GULF,geonames:235616,,27,51
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Persia,geonames:130758,IR,32,53
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,Russia,geonames:2017370,RU,60,100
1,9,Caspian,geonames:4988212,US,46.06433,-88.63289
1,9,India,geonames:1269750,IN,22,79
1,9,Russia,geonames:2017370,RU,60,100
1,9,India,geonames:1269750,IN,22,79
1,9,Russia,geonames:2017370,RU,60,100
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Tehran,geonames:112931,IR,35.69439,51.42151
1,9,England,geonames:6269131,GB,52.16045,-0.70312
1,9,Asia,geonames:6255147,,29.84064,89.29688
1,9,Downing,geonames:5054756,US,40.48753,-92.36935
1,9,Russia,geonames:2017370,RU,60,100
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Persia,geonames:130758,IR,32,53
1,9,Persia,geonames:130758,IR,32,53
1,9,Fath,geonames:96755,IQ,33.58361,44.32889
1,9,Turkmanchai,geonames:112634,IR,37.5853,47.3896
1,9,England,geonames:6269131,GB,52.16045,-0.70312
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Herat,geonames:1140026,AF,34.34817,62.19967
1,9,Russia,geonames:2017370,RU,60,100
1,9,Herat,geonames:1140026,AF,34.34817,62.19967
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,Persia,geonames:130758,IR,32,53
1,9,Herat,geonames:1140026,AF,34.34817,62.19967
1,9,Persia,geonames:130758,IR,32,53
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,Persia,geonames:130758,IR,32,53
1,9,Herat,geonames:1140026,AF,34.34817,62.19967
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,Persian Gulf,geonames:235616,,27,51
1,9,India,geonames:1269750,IN,22,79
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,Persian Gulf,geonames:235616,,27,51
1,9,India,geonames:1269750,IN,22,79
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,India,geonames:1269750,IN,22,79
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,India,geonames:1269750,IN,22,79
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,Punjab,geonames:1167710,PK,30.85,72.31667
1,9,Sind,geonames:1164807,PK,26.13333,68.76667
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,India,geonames:1269750,IN,22,79
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Russia,geonames:2017370,RU,60,100
1,9,Persia,geonames:130758,IR,32,53
1,9,Herat,geonames:1140026,AF,34.34817,62.19967
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Persia,geonames:130758,IR,32,53
1,9,Europe,geonames:9962598,SY,33.51355,36.29511
1,9,London,geonames:2643743,GB,51.50853,-0.12574
1,9,Kharag,geonames:10502945,IN,25.51651,78.35093
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Russia,geonames:2017370,RU,60,100
1,9,Russia,geonames:2017370,RU,60,100
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Persia,geonames:130758,IR,32,53
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,Russia,geonames:2017370,RU,60,100
1,9,Persia,geonames:130758,IR,32,53
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Bombay,geonames:1275339,IN,19.07283,72.88261
1,9,Russia,geonames:2017370,RU,60,100
1,9,Persia,geonames:130758,IR,32,53
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,Khiva,geonames:5991615,CA,43.29109,-81.62321
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Russia,geonames:2017370,RU,60,100
1,9,Perso,geonames:2684220,SE,58.79167,17.6
1,9,Persia,geonames:130758,IR,32,53
1,9,Persian Gulf,geonames:235616,,27,51
1,9,East India,geonames:1269750,IN,22,79
1,9,Europe,geonames:9962598,SY,33.51355,36.29511
1,9,India,geonames:1269750,IN,22,79
1,9,Euphrates,geonames:170792,SY,35.16667,40.28333
1,9,Turkey,geonames:298795,TR,39,35
1,9,Persia,geonames:130758,IR,32,53
1,9,Russia,geonames:2017370,RU,60,100
1,9,East India,geonames:1269750,IN,22,79
1,9,Porte,geonames:8951127,IT,45.88236,11.05176
1,9,Euphrates,geonames:170792,SY,35.16667,40.28333
1,9,Basrah,geonames:99532,IQ,30.50852,47.7804
1,9,Maskanah,geonames:163497,SY,33.3699,36.49905
1,9,Tigris,geonames:4411734,US,37.02283,-92.77128
1,9,Baghd®ÕÌÉd,geonames:98182,IQ,33.34058,44.40088
1,9,India,geonames:1269750,IN,22,79
1,9,Euphrates,geonames:170792,SY,35.16667,40.28333
1,9,Tigris,geonames:4411734,US,37.02283,-92.77128
1,9,Baghd®ÕÌÉd,geonames:98182,IQ,33.34058,44.40088
1,9,Mesopotamia,geonames:99237,IQ,33,44
1,9,Constantinople,geonames:745044,TR,41.01384,28.94966
1,9,Tigris,geonames:4411734,US,37.02283,-92.77128
1,9,Euphrates,geonames:170792,SY,35.16667,40.28333
1,9,Hon,geonames:2646807,GB,51.76148,-0.01144
1,9,East India,geonames:1269750,IN,22,79
1,9,Euphrates,geonames:170792,SY,35.16667,40.28333
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Porte,geonames:8951127,IT,45.88236,11.05176
1,9,Persian Gulf,geonames:235616,,27,51
1,9,City of London,geonames:2643741,GB,51.51279,-0.09184
1,9,Tigris,geonames:4411734,US,37.02283,-92.77128
1,9,Baghd®ÕÌÉd,geonames:98182,IQ,33.34058,44.40088
1,9,Euphrates,geonames:170792,SY,35.16667,40.28333
1,9,Tigris Steam Navigation,,,,
1,9,Constantinople,geonames:745044,TR,41.01384,28.94966
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Arabia,geonames:8378481,SY,32.51939,36.48243
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Egypt,geonames:357994,EG,27,30
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Cairo,geonames:360630,EG,30.06263,31.24967
1,9,Najd,geonames:6275547,LB,33.97889,35.75278
1,9,Egypt,geonames:357994,EG,27,30
1,9,province of Hasa,geonames:108241,SA,24,49.75
1,9,Najd,geonames:6275547,LB,33.97889,35.75278
1,9,Bahrain,geonames:290291,BH,26.03333,50.55
1,9,Egypt,geonames:357994,EG,27,30
1,9,India,geonames:1269750,IN,22,79
1,9,Turkey,geonames:298795,TR,39,35
1,9,East Indies,geonames:1636682,ID,0,120
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Bahrain Islands,geonames:290289,BH,25.99028,50.55083
1,9,Baraimi,geonames:289317,OM,24.25088,55.79312
1,9,Saiyid,geonames:91402,IQ,32.68333,44.26667
1,9,Bahrain,geonames:290291,BH,26.03333,50.55
1,9,Abu Dhabi,geonames:292968,AE,24.46667,54.36667
1,9,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,9,Bahrain,geonames:290291,BH,26.03333,50.55
1,9,Hasa,geonames:108241,SA,24,49.75
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Hasa,geonames:108241,SA,24,49.75
1,9,Najd,geonames:6275547,LB,33.97889,35.75278
1,9,Arabia,geonames:8378481,SY,32.51939,36.48243
1,9,Russia,geonames:2017370,RU,60,100
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,Persia,geonames:130758,IR,32,53
1,9,Syria,geonames:163843,SY,35,38
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Europe,geonames:9962598,SY,33.51355,36.29511
1,9,Baraimi,geonames:289317,OM,24.25088,55.79312
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Bahrain,geonames:290291,BH,26.03333,50.55
1,9,Bahrain,geonames:290291,BH,26.03333,50.55
1,9,Saiyid,geonames:91402,IQ,32.68333,44.26667
1,9,Masqat,geonames:287286,OM,23.58413,58.40778
1,9,Shaikh,geonames:91021,IQ,36.04934,42.9718
1,9,Bahrain,geonames:290291,BH,26.03333,50.55
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Bahrain,geonames:290291,BH,26.03333,50.55
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Turkey,geonames:298795,TR,39,35
1,9,Persia,geonames:130758,IR,32,53
1,9,Turkey,geonames:298795,TR,39,35
1,9,Persia,geonames:130758,IR,32,53
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Russia,geonames:2017370,RU,60,100
1,9,Karbala,geonames:94824,IQ,32.61603,44.02488
1,9,Turkey,geonames:298795,TR,39,35
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Russia,geonames:2017370,RU,60,100
1,9,Karbala,geonames:94824,IQ,32.61603,44.02488
1,9,Karbala,geonames:94824,IQ,32.61603,44.02488
1,9,Erzeroum,geonames:315368,TR,39.90861,41.27694
1,9,Europe,geonames:9962598,SY,33.51355,36.29511
1,9,Erzeroum,geonames:315368,TR,39.90861,41.27694
1,9,Constantinople,geonames:745044,TR,41.01384,28.94966
1,9,Turkey,geonames:298795,TR,39,35
1,9,Erzeroum,geonames:315368,TR,39.90861,41.27694
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Persia,geonames:130758,IR,32,53
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Russia,geonames:2017370,RU,60,100
1,9,Persia,geonames:130758,IR,32,53
1,9,Turkey,geonames:298795,TR,39,35
1,9,Russia,geonames:2017370,RU,60,100
1,9,Turkey,geonames:298795,TR,39,35
1,9,Russia,geonames:2017370,RU,60,100
1,9,England,geonames:6269131,GB,52.16045,-0.70312
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Persia,geonames:130758,IR,32,53
1,9,Turkey,geonames:298795,TR,39,35
1,9,the Middle East,,,,
1,9,Russia,geonames:2017370,RU,60,100
1,9,France,geonames:3017382,FR,46,2
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Persia,geonames:130758,IR,32,53
1,9,Turkey,geonames:298795,TR,39,35
1,9,Turkey,geonames:298795,TR,39,35
1,9,Persia,geonames:130758,IR,32,53
1,9,Karbala,geonames:94824,IQ,32.61603,44.02488
1,9,Najaf,geonames:98860,IQ,32.02594,44.34625
1,9,Russia,geonames:2017370,RU,60,100
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Persia,geonames:130758,IR,32,53
1,9,Herat,geonames:1140026,AF,34.34817,62.19967
1,9,Persia,geonames:130758,IR,32,53
1,9,Herat,geonames:1140026,AF,34.34817,62.19967
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Herat,geonames:1140026,AF,34.34817,62.19967
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Persia,geonames:130758,IR,32,53
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Europe,geonames:9962598,SY,33.51355,36.29511
1,9,Herat,geonames:1140026,AF,34.34817,62.19967
1,9,Persia,geonames:130758,IR,32,53
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Persia,geonames:130758,IR,32,53
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,Herat province,geonames:1140026,AF,34.34817,62.19967
1,9,Herat,geonames:1140026,AF,34.34817,62.19967
1,9,India,geonames:1269750,IN,22,79
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Russia,geonames:2017370,RU,60,100
1,9,Persian Gulf,geonames:235616,,27,51
1,9,France,geonames:3017382,FR,46,2
1,9,Persia,geonames:130758,IR,32,53
1,9,Persia,geonames:130758,IR,32,53
1,9,Britain,geonames:2635167,GB,54.75844,-2.69531
1,9,Persia,geonames:130758,IR,32,53
1,9,France,geonames:3017382,FR,46,2
1,9,Baghd®ÕÌÉd,geonames:98182,IQ,33.34058,44.40088
1,9,Persia,geonames:130758,IR,32,53
1,9,France,geonames:3017382,FR,46,2
1,9,Egypt,geonames:357994,EG,27,30
1,9,Turkey,geonames:298795,TR,39,35
1,9,Persia,geonames:130758,IR,32,53
1,9,Baghd®ÕÌÉd,geonames:98182,IQ,33.34058,44.40088
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Bombay,geonames:1275339,IN,19.07283,72.88261
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Bombay,geonames:1275339,IN,19.07283,72.88261
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Red Sea,geonames:361468,EG,27.18624,33.78845
1,9,Bombay,geonames:1275339,IN,19.07283,72.88261
1,9,Bombay,geonames:1275339,IN,19.07283,72.88261
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Bombay,geonames:1275339,IN,19.07283,72.88261
1,9,Bombay,geonames:1275339,IN,19.07283,72.88261
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Wakrah,geonames:289915,QA,25.17151,51.60337
1,9,Jinnah,geonames:411267,OM,23.18261,58.98555
1,9,Trucial Coast,geonames:290640,AE,24,53
1,9,Hasa,geonames:108241,SA,24,49.75
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Bombay,geonames:1275339,IN,19.07283,72.88261
1,9,Abu Dhabi,geonames:292968,AE,24.46667,54.36667
1,9,Masqat,geonames:287286,OM,23.58413,58.40778
1,9,Persia,geonames:130758,IR,32,53
1,9,Arabia,geonames:8378481,SY,32.51939,36.48243
1,9,Afghanistan,geonames:1149361,AF,33,66
1,9,Kuwait,geonames:285570,KW,29.5,47.75
1,9,Arabia,geonames:8378481,SY,32.51939,36.48243
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Stiffe,geonames:3166143,IT,42.25639,13.54644
1,9,Persian Gulf,geonames:235616,,27,51
1,9,Bahrain,geonames:290291,BH,26.03333,50.55
1,9,Baghd®ÕÌÉd,geonames:98182,IQ,33.34058,44.40088
1,9,Persia,geonames:130758,IR,32,53
1,9,Tigris,geonames:4411734,US,37.02283,-92.77128
1,9,Ctesiphon,geonames:90287,IQ,33.08333,44.58333
1,9,Euphrates,geonames:170792,SY,35.16667,40.28333
1,9,Nineveh,geonames:92877,IQ,36.08333,42.5
1,9,Baghd®ÕÌÉd,geonames:98182,IQ,33.34058,44.40088
1,9,Ctesiphon,geonames:90287,IQ,33.08333,44.58333
1,9,Babylon,geonames:5187611,US,41.34397,-75.73853
1,9,Tigris,geonames:4411734,US,37.02283,-92.77128
1,9,Baghd®ÕÌÉd,geonames:98182,IQ,33.34058,44.40088
1,9,Euphrates,geonames:170792,SY,35.16667,40.28333
1,9,Tigris,geonames:4411734,US,37.02283,-92.77128
1,9,Baghd®ÕÌÉd,geonames:98182,IQ,33.34058,44.40088
